0.011875	0.013125	0.000000	0.626193	21.963722	3.753115
0.011916	0.013256	0.000000	0.587589	22.005288	3.783841
0.011956	0.013389	0.000000	0.591214	21.999612	3.803713
0.011997	0.013523	0.000000	0.594108	22.030447	3.831773
0.012037	0.013657	0.000000	0.583511	22.053247	3.857847
0.012078	0.013792	0.000000	0.576898	22.064594	3.882352
0.012119	0.013928	0.000000	0.581357	22.074264	3.906408
0.012159	0.014065	0.000000	0.574967	22.100213	3.933919
0.012200	0.014203	0.000000	0.570147	22.096364	3.955429
0.012240	0.014342	0.000000	0.573183	22.119849	3.982321
0.012281	0.014482	0.000000	0.569426	22.128344	4.007185
0.012321	0.014622	0.000000	0.567113	22.129275	4.029514
0.012362	0.014763	0.000000	0.567488	22.150205	4.057045
0.012402	0.014906	0.000000	0.560635	22.163981	4.084017
0.012443	0.015049	0.000000	0.558353	22.178138	4.109691
0.012483	0.015193	0.000000	0.560269	22.195920	4.138430
0.012524	0.015337	0.000000	0.550968	22.217123	4.165022
0.012564	0.015483	0.000000	0.552625	22.234282	4.197327
0.012605	0.015630	0.000000	0.549557	22.254941	4.225547
0.012645	0.015777	0.000000	0.550129	22.265978	4.253917
0.012686	0.015926	0.000000	0.537385	22.268347	4.280779
0.012726	0.016075	0.000000	0.535419	22.287981	4.309199
0.012767	0.016225	0.000000	0.523600	22.284939	4.334962
0.012808	0.016376	0.000000	0.522839	22.295676	4.362893
0.012848	0.016528	0.000000	0.509052	22.310215	4.392521
0.012889	0.016681	0.000000	0.515109	22.319437	4.420222
0.012929	0.016835	0.000000	0.499744	22.329817	4.449550
0.012970	0.016989	0.000000	0.509235	22.333998	4.476762
0.013010	0.017145	0.000000	0.487624	22.355361	4.508996
0.013051	0.017301	0.000000	0.492718	22.360769	4.538315
0.013091	0.017459	0.000000	0.481860	22.379337	4.572566
0.013132	0.017617	0.000000	0.482192	22.391907	4.602813
0.013172	0.017776	0.000000	0.467472	22.405750	4.636086
0.013213	0.017936	0.000000	0.467273	22.417094	4.666923
0.013253	0.018097	0.000000	0.459402	22.444218	4.700346
0.013294	0.018259	0.000000	0.446250	22.443082	4.732031
0.013334	0.018422	0.000000	0.439467	22.477434	4.772194
0.013375	0.018586	0.000000	0.443688	22.494650	4.802891
0.013415	0.018751	0.000000	0.441147	22.505308	4.839309
0.013456	0.018916	0.000000	0.436894	22.528449	4.872672
0.013497	0.019083	0.000000	0.430441	22.532836	4.904627
0.013537	0.019250	0.000000	0.422711	22.535301	4.935533
0.013578	0.019419	0.000000	0.422321	22.551670	4.970913
0.013618	0.019588	0.000000	0.428073	22.566215	5.005804
0.013659	0.019759	0.000000	0.412458	22.592176	5.043271
0.013699	0.019930	0.000000	0.400142	22.603316	5.079160
0.013740	0.020102	0.000000	0.406652	22.647254	5.116377
0.013780	0.020275	0.000000	0.404851	22.653984	5.153884
0.013821	0.020449	0.000000	0.405081	22.683684	5.190882
0.013861	0.020624	0.000000	0.395524	22.709047	5.232134
0.013902	0.020800	0.000000	0.381885	22.720922	5.266116
0.013942	0.020977	0.000000	0.392748	22.741880	5.304721
0.013983	0.021155	0.000000	0.396404	22.766249	5.340750
0.014023	0.021334	0.000000	0.399386	22.791264	5.379795
0.014064	0.021514	0.000000	0.383806	22.819093	5.417462
0.014104	0.021694	0.000000	0.382997	22.840795	5.456417
0.014145	0.021876	0.000000	0.398794	22.862886	5.491028
0.014186	0.022059	0.000000	0.448145	22.912797	5.537302
0.014226	0.022242	0.000000	0.460079	22.960070	5.582319
0.014267	0.022427	0.000000	0.592905	22.982950	5.619546
0.014307	0.022613	0.000000	0.587466	23.089043	5.694380
0.014348	0.022799	0.000000	0.608706	23.020038	5.682407
0.014388	0.022987	0.000000	0.641919	23.212775	5.793041
0.014429	0.023175	0.000000	0.667650	23.102160	5.758350
0.014469	0.023365	0.000000	0.698198	23.308596	5.881356
0.014510	0.023555	0.000000	0.689176	23.196111	5.835271
0.014550	0.023746	0.000000	0.715403	23.396301	5.955631
0.014591	0.023939	0.000000	0.712025	23.330815	5.932154
0.014631	0.024132	0.000000	0.818108	23.501671	6.026751
0.014672	0.024327	0.000000	0.731108	23.465983	6.022147
0.014712	0.024522	0.000000	0.867805	23.587296	6.096682
0.014753	0.024718	0.000000	0.758700	23.612769	6.113328
0.014793	0.024916	0.000000	0.848258	23.678979	6.160272
0.014834	0.025114	0.000000	0.777585	23.738923	6.191498
0.014875	0.025313	0.000000	0.844661	23.817297	6.233279
0.014915	0.025513	0.000000	0.838184	23.877828	6.267850
0.014956	0.025715	0.000000	0.879113	23.967214	6.325029
0.014996	0.025917	0.000000	0.896756	24.051008	6.362706
0.015037	0.026120	0.000000	0.807758	24.110537	6.407622
0.015077	0.026325	0.000000	0.946661	24.194161	6.446657
0.015118	0.026530	0.000000	0.873489	24.316229	6.510097
0.015158	0.026736	0.000000	0.986168	24.360864	6.534004
0.015199	0.026943	0.000000	0.898672	24.451802	6.590154
0.015239	0.027152	0.000000	0.944556	24.472983	6.604913
0.015280	0.027361	0.000000	0.925569	24.593382	6.666027
0.015320	0.027571	0.000000	0.870077	24.632254	6.693937
0.015361	0.027783	0.000000	0.995896	24.706878	6.739523
0.015401	0.027995	0.000000	0.894145	24.789374	6.778278
0.015442	0.028208	0.000000	1.026413	24.844924	6.815056
0.015483	0.028423	0.000000	0.910911	24.921405	6.853122
0.015523	0.028638	0.000000	0.977301	24.945118	6.881642
0.015564	0.028855	0.000000	0.927685	25.042929	6.929754
0.015604	0.029072	0.000000	0.896337	25.100935	6.972424
0.015645	0.029290	0.000000	0.999896	25.141787	7.003749
0.015685	0.029510	0.000000	0.932135	25.258740	7.061468
0.015726	0.029730	0.000000	0.935280	25.270556	7.082468
0.015766	0.029952	0.000000	0.988700	25.331938	7.129811
0.015807	0.030175	0.000000	0.959460	25.394080	7.173929
0.015847	0.030398	0.000000	0.980862	25.419900	7.204695
0.015888	0.030623	0.000000	0.941869	25.516579	7.246746
0.015928	0.030848	0.000000	0.875074	25.560765	7.296196
0.015969	0.031075	0.000000	0.933632	25.588330	7.317007
0.016009	0.031303	0.000000	0.945347	25.719889	7.384341
0.016050	0.031532	0.000000	0.930874	25.716729	7.399400
0.016090	0.031761	0.000000	0.951210	25.734404	7.441201
0.016131	0.031992	0.000000	0.966489	25.762433	7.466226
0.016172	0.032224	0.000000	0.961425	25.808933	7.514378
0.016212	0.032457	0.000000	1.028222	25.841072	7.539981
0.016253	0.032691	0.000000	0.932737	25.914092	7.590151
0.016293	0.032926	0.000000	0.861248	25.910090	7.612439
0.016334	0.033162	0.000000	0.923546	25.943073	7.654500
0.016374	0.033399	0.000000	0.947943	26.022003	7.697329
0.016415	0.033638	0.000000	0.909570	26.061762	7.742895
0.016455	0.033877	0.000000	0.934880	26.033026	7.752920
0.016496	0.034117	0.000000	0.954475	26.091939	7.813325
0.016536	0.034358	0.000000	0.948884	26.098317	7.832298
0.016577	0.034601	0.000000	0.962921	26.121573	7.871353
0.016617	0.034844	0.000000	0.928743	26.185575	7.910917
0.016658	0.035089	0.000000	0.936976	26.169042	7.950761
0.016698	0.035334	0.000000	0.822928	26.184947	7.968835
0.016739	0.035581	0.000000	0.965457	26.180174	8.008759
0.016779	0.035829	0.000000	0.900302	26.259856	8.045038
0.016820	0.036077	0.000000	0.923524	26.224268	8.067446
0.016861	0.036327	0.000000	0.899523	26.258615	8.095217
0.016901	0.036578	0.000000	0.988007	26.265361	8.132604
0.016942	0.036830	0.000000	0.970003	26.299460	8.183502
0.016982	0.037083	0.000000	1.013649	26.268202	8.205541
0.017023	0.037337	0.000000	1.190313	26.305764	8.265736
0.017063	0.037593	0.000000	1.042426	26.388855	8.332331
0.017104	0.037849	0.000000	1.127388	26.287337	8.318801
0.017144	0.038106	0.000000	1.073229	26.404596	8.423942
0.017185	0.038365	0.000000	1.275559	26.366882	8.394354
0.017225	0.038624	0.000000	1.126831	26.527896	8.535874
0.017266	0.038885	0.000000	1.232038	26.335468	8.454758
0.017306	0.039146	0.000000	1.180944	26.474611	8.580790
0.017347	0.039409	0.000000	1.226842	26.337962	8.533118
0.017387	0.039673	0.000000	1.285598	26.511519	8.660917
0.017428	0.039938	0.000000	1.222600	26.384269	8.627684
0.017468	0.040204	0.000000	1.314966	26.473288	8.711535
0.017509	0.040471	0.000000	1.231857	26.434471	8.708949
0.017550	0.040739	0.000000	1.273516	26.433827	8.754355
0.017590	0.041008	0.000000	1.123394	26.368675	8.760916
0.017631	0.041279	0.000000	1.232309	26.413157	8.817665
0.017671	0.041550	0.000000	1.318595	26.397417	8.825105
0.017712	0.041823	0.000000	1.212760	26.477147	8.890962
0.017752	0.042096	0.000000	1.203068	26.330182	8.875743
0.017793	0.042371	0.000000	1.279447	26.381182	8.931654
0.017833	0.042647	0.000000	1.271715	26.339612	8.960873
0.017874	0.042924	0.000000	1.347278	26.363477	9.000097
0.017914	0.043202	0.000000	1.254878	26.313696	9.030634
0.017955	0.043481	0.000000	1.259324	26.338950	9.074323
0.017995	0.043761	0.000000	1.325976	26.301748	9.112618
0.018036	0.044042	0.000000	1.242257	26.418251	9.183119
0.018076	0.044325	0.000000	1.248120	26.309066	9.191447
0.018117	0.044608	0.000000	1.181056	26.304580	9.223242
0.018158	0.044893	0.000000	1.228995	26.283680	9.269157
0.018198	0.045179	0.000000	1.282111	26.316698	9.288640
0.018239	0.045465	0.000000	1.247622	26.308189	9.336871
0.018279	0.045753	0.000000	1.232931	26.247347	9.355355
0.018320	0.046042	0.000000	1.255798	26.191344	9.367917
0.018360	0.046333	0.000000	1.263064	26.177346	9.410497
0.018401	0.046624	0.000000	1.255065	26.197333	9.449722
0.018441	0.046916	0.000000	1.282180	26.112753	9.449942
0.018482	0.047210	0.000000	1.272634	26.124050	9.501109
0.018522	0.047504	0.000000	1.238537	26.060675	9.503825
